kind,path,shape,dtype,size,num_attrs
dataset,/1i8o,"(113, 256)",float32,28928,0
dataset,/1i8t,"(367, 256)",float32,93952,0
dataset,/1i8y,"(28, 256)",float32,7168,0
dataset,/1i94_chain_id_B,"(249, 256)",float32,63744,0
dataset,/1i94_chain_id_C,"(206, 256)",float32,52736,0
dataset,/1i94_chain_id_D,"(208, 256)",float32,53248,0
dataset,/1i94_chain_id_E,"(156, 256)",float32,39936,0
dataset,/1i94_chain_id_F,"(101, 256)",float32,25856,0
dataset,/1i94_chain_id_G,"(155, 256)",float32,39680,0
dataset,/1i94_chain_id_H,"(138, 256)",float32,35328,0
dataset,/1i94_chain_id_I,"(127, 256)",float32,32512,0
dataset,/1i94_chain_id_J,"(98, 256)",float32,25088,0
dataset,/1i94_chain_id_K,"(123, 256)",float32,31488,0
dataset,/1i94_chain_id_L,"(131, 256)",float32,33536,0
dataset,/1i94_chain_id_M,"(93, 256)",float32,23808,0
dataset,/1i94_chain_id_N,"(60, 256)",float32,15360,0
dataset,/1i94_chain_id_O,"(88, 256)",float32,22528,0
dataset,/1i94_chain_id_P,"(88, 256)",float32,22528,0
dataset,/1i94_chain_id_Q,"(104, 256)",float32,26624,0
dataset,/1i94_chain_id_R,"(82, 256)",float32,20992,0
dataset,/1i94_chain_id_S,"(80, 256)",float32,20480,0
dataset,/1i94_chain_id_T,"(99, 256)",float32,25344,0
dataset,/1i9e,"(115, 256)",float32,29440,0
dataset,/1i9g,"(264, 256)",float32,67584,0
dataset,/1i9r_chain_id_A,"(143, 256)",float32,36608,0
dataset,/1i9r_chain_id_D,"(219, 256)",float32,56064,0
dataset,/1i9r_chain_id_E,"(215, 256)",float32,55040,0
dataset,/1i9s,"(194, 256)",float32,49664,0
dataset,/1i9z,"(345, 256)",float32,88320,0
dataset,/1ia5,"(339, 256)",float32,86784,0
dataset,/1ia9,"(280, 256)",float32,71680,0
dataset,/1iai_chain_id_A,"(214, 256)",float32,54784,0
dataset,/1iai_chain_id_B,"(219, 256)",float32,56064,0
dataset,/1iai_chain_id_C,"(215, 256)",float32,55040,0
dataset,/1iai_chain_id_D,"(218, 256)",float32,55808,0
dataset,/1iak_chain_id_A,"(182, 256)",float32,46592,0
dataset,/1iak_chain_id_B,"(187, 256)",float32,47872,0
dataset,/1iam,"(185, 256)",float32,47360,0
dataset,/1iar_chain_id_A,"(129, 256)",float32,33024,0
dataset,/1iar_chain_id_B,"(197, 256)",float32,50432,0
dataset,/1ias,"(330, 256)",float32,84480,0
dataset,/1iat,"(556, 256)",float32,142336,0
dataset,/1iau,"(235, 256)",float32,60160,0
dataset,/1iay,"(428, 256)",float32,109568,0
dataset,/1iaz,"(175, 256)",float32,44800,0
dataset,/1ib8,"(164, 256)",float32,41984,0
dataset,/1ibg_chain_id_A,"(217, 256)",float32,55552,0
dataset,/1ibg_chain_id_B,"(230, 256)",float32,58880,0
dataset,/1ibi,"(59, 256)",float32,15104,0
dataset,/1ibj,"(380, 256)",float32,97280,0
dataset,/1ibq,"(325, 256)",float32,83200,0
dataset,/1ibr_chain_id_A,"(169, 256)",float32,43264,0
dataset,/1ibr_chain_id_B,"(458, 256)",float32,117248,0
dataset,/1ibx_chain_id_A,"(81, 256)",float32,20736,0
dataset,/1ibx_chain_id_B,"(89, 256)",float32,22784,0
dataset,/1iby,"(112, 256)",float32,28672,0
dataset,/1ic1,"(190, 256)",float32,48640,0
dataset,/1ic8,"(178, 256)",float32,45568,0
dataset,/1ica,"(40, 256)",float32,10240,0
dataset,/1icc,"(87, 256)",float32,22272,0
dataset,/1icf_chain_id_A,"(175, 256)",float32,44800,0
dataset,/1icf_chain_id_B,"(42, 256)",float32,10752,0
dataset,/1icf_chain_id_E,"(65, 256)",float32,16640,0
dataset,/1ich,"(87, 256)",float32,22272,0
dataset,/1icp,"(359, 256)",float32,91904,0
dataset,/1icx,"(155, 256)",float32,39680,0
dataset,/1id0,"(146, 256)",float32,37376,0
dataset,/1id1,"(153, 256)",float32,39168,0
dataset,/1id2,"(106, 256)",float32,27136,0
dataset,/1id3_chain_id_C,"(97, 256)",float32,24832,0
dataset,/1id3_chain_id_E,"(110, 256)",float32,28160,0
dataset,/1id3_chain_id_H,"(85, 256)",float32,21760,0
dataset,/1id3_chain_id_J,"(96, 256)",float32,24576,0
dataset,/1idk,"(359, 256)",float32,91904,0
dataset,/1idp,"(147, 256)",float32,37632,0
dataset,/1idr,"(127, 256)",float32,32512,0
dataset,/1ids,"(198, 256)",float32,50688,0
dataset,/1ie5,"(107, 256)",float32,27392,0
dataset,/1ie6,"(33, 256)",float32,8448,0
dataset,/1ie9,"(255, 256)",float32,65280,0
dataset,/1ieg,"(227, 256)",float32,58112,0
dataset,/1ieh,"(135, 256)",float32,34560,0
dataset,/1iej,"(329, 256)",float32,84224,0
dataset,/1if1,"(105, 256)",float32,26880,0
dataset,/1ifc,"(131, 256)",float32,33536,0
dataset,/1ifq,"(128, 256)",float32,32768,0
dataset,/1ifr,"(113, 256)",float32,28928,0
dataset,/1ifv,"(155, 256)",float32,39680,0
dataset,/1ifw,"(92, 256)",float32,23552,0
dataset,/1ify,"(49, 256)",float32,12544,0
dataset,/1ig0,"(319, 256)",float32,81664,0
dataset,/1ig3,"(254, 256)",float32,65024,0
dataset,/1ig4,"(75, 256)",float32,19200,0
dataset,/1ig6,"(107, 256)",float32,27392,0
dataset,/1ig7,"(58, 256)",float32,14848,0
dataset,/1ig8,"(469, 256)",float32,120064,0
dataset,/1igc_chain_id_A,"(213, 256)",float32,54528,0
dataset,/1igc_chain_id_B,"(222, 256)",float32,56832,0
dataset,/1igc_chain_id_C,"(58, 256)",float32,14848,0
dataset,/1igf_chain_id_A,"(219, 256)",float32,56064,0
dataset,/1igf_chain_id_B,"(233, 256)",float32,59648,0
dataset,/1igi_chain_id_A,"(218, 256)",float32,55808,0
dataset,/1igi_chain_id_B,"(232, 256)",float32,59392,0
dataset,/1igl,"(67, 256)",float32,17152,0
dataset,/1igm_chain_id_A,"(115, 256)",float32,29440,0
dataset,/1igm_chain_id_B,"(129, 256)",float32,33024,0
dataset,/1ign,"(200, 256)",float32,51200,0
dataset,/1igo,"(205, 256)",float32,52480,0
dataset,/1igq,"(59, 256)",float32,15104,0
dataset,/1igr,"(475, 256)",float32,121600,0
dataset,/1igt_chain_id_A,"(214, 256)",float32,54784,0
dataset,/1igt_chain_id_B,"(481, 256)",float32,123136,0
dataset,/1igu,"(60, 256)",float32,15360,0
dataset,/1igw,"(416, 256)",float32,106496,0
dataset,/1igy_chain_id_A,"(213, 256)",float32,54528,0
dataset,/1igy_chain_id_B,"(477, 256)",float32,122112,0
dataset,/1ih0,"(71, 256)",float32,18176,0
dataset,/1ih7,"(898, 256)",float32,229888,0
dataset,/1ihb,"(156, 256)",float32,39936,0
dataset,/1ihg,"(364, 256)",float32,93184,0
dataset,/1ihj,"(95, 256)",float32,24320,0
dataset,/1ihk,"(157, 256)",float32,40192,0
dataset,/1ihn,"(113, 256)",float32,28928,0
dataset,/1iho,"(282, 256)",float32,72192,0
dataset,/1ihp,"(438, 256)",float32,112128,0
dataset,/1ihr,"(74, 256)",float32,18944,0
dataset,/1ihu,"(554, 256)",float32,141824,0
dataset,/1ihw,"(52, 256)",float32,13312,0
dataset,/1ii2,"(522, 256)",float32,133632,0
dataset,/1ii5,"(226, 256)",float32,57856,0
dataset,/1ii7,"(333, 256)",float32,85248,0
dataset,/1ii8_chain_id_A,"(195, 256)",float32,49920,0
dataset,/1ii8_chain_id_B,"(174, 256)",float32,44544,0
dataset,/1iib,"(103, 256)",float32,26368,0
dataset,/1iic,"(422, 256)",float32,108032,0
dataset,/1iie,"(75, 256)",float32,19200,0
dataset,/1iin,"(289, 256)",float32,73984,0
dataset,/1iio,"(85, 256)",float32,21760,0
dataset,/1iip,"(297, 256)",float32,76032,0
dataset,/1iir,"(392, 256)",float32,100352,0
dataset,/1iiu,"(174, 256)",float32,44544,0
dataset,/1iiz,"(120, 256)",float32,30720,0
dataset,/1ijb,"(202, 256)",float32,51712,0
dataset,/1ijd_chain_id_A,"(45, 256)",float32,11520,0
dataset,/1ijd_chain_id_B,"(40, 256)",float32,10240,0
dataset,/1ijl,"(123, 256)",float32,31488,0
dataset,/1ijq,"(310, 256)",float32,79360,0
dataset,/1ijt,"(128, 256)",float32,32768,0
dataset,/1ijv,"(36, 256)",float32,9216,0
dataset,/1ijw,"(47, 256)",float32,12032,0
dataset,/1ijx,"(125, 256)",float32,32000,0
dataset,/1ijy,"(122, 256)",float32,31232,0
dataset,/1ik0,"(113, 256)",float32,28928,0
dataset,/1ik6,"(297, 256)",float32,76032,0
dataset,/1ik7,"(52, 256)",float32,13312,0
dataset,/1ik9_chain_id_A,"(211, 256)",float32,54016,0
dataset,/1ik9_chain_id_C,"(28, 256)",float32,7168,0
dataset,/1ikf_chain_id_A,"(214, 256)",float32,54784,0
dataset,/1ikf_chain_id_B,"(228, 256)",float32,58368,0
dataset,/1ikn_chain_id_A,"(285, 256)",float32,72960,0
dataset,/1ikn_chain_id_B,"(113, 256)",float32,28928,0
dataset,/1ikn_chain_id_C,"(221, 256)",float32,56576,0
dataset,/1iko,"(141, 256)",float32,36096,0
dataset,/1ikp,"(601, 256)",float32,153856,0
dataset,/1ikt,"(115, 256)",float32,29440,0
dataset,/1il1_chain_id_A,"(219, 256)",float32,56064,0
dataset,/1il1_chain_id_B,"(219, 256)",float32,56064,0
dataset,/1ile,"(821, 256)",float32,210176,0
dataset,/1ilo,"(77, 256)",float32,19712,0
dataset,/1ilr,"(145, 256)",float32,37120,0
dataset,/1im3_chain_id_A,"(275, 256)",float32,70400,0
dataset,/1im3_chain_id_B,"(100, 256)",float32,25600,0
dataset,/1im3_chain_id_D,"(95, 256)",float32,24320,0
dataset,/1im4,"(209, 256)",float32,53504,0
dataset,/1im5,"(179, 256)",float32,45824,0
dataset,/1im8,"(225, 256)",float32,57600,0
dataset,/1imh,"(281, 256)",float32,71936,0
dataset,/1imj,"(208, 256)",float32,53248,0
dataset,/1iml,"(76, 256)",float32,19456,0
dataset,/1imt,"(80, 256)",float32,20480,0
dataset,/1imu,"(107, 256)",float32,27392,0
dataset,/1in0,"(162, 256)",float32,41472,0
dataset,/1in1,"(88, 256)",float32,22528,0
dataset,/1in4,"(298, 256)",float32,76288,0
dataset,/1ind_chain_id_A,"(211, 256)",float32,54016,0
dataset,/1ind_chain_id_B,"(213, 256)",float32,54528,0
dataset,/1inl,"(293, 256)",float32,75008,0
dataset,/1inp,"(400, 256)",float32,102400,0
dataset,/1inv,"(390, 256)",float32,99840,0
dataset,/1inz,"(148, 256)",float32,37888,0
dataset,/1io0,"(166, 256)",float32,42496,0
dataset,/1io1,"(395, 256)",float32,101120,0
dataset,/1io2,"(213, 256)",float32,54528,0
dataset,/1io7,"(366, 256)",float32,93696,0
dataset,/1ioa,"(228, 256)",float32,58368,0
dataset,/1iod_chain_id_A,"(129, 256)",float32,33024,0
dataset,/1iod_chain_id_B,"(123, 256)",float32,31488,0
dataset,/1iof,"(208, 256)",float32,53248,0
dataset,/1iok,"(492, 256)",float32,125952,0
dataset,/1iom,"(374, 256)",float32,95744,0
dataset,/1ion,"(242, 256)",float32,61952,0
dataset,/1ioo,"(196, 256)",float32,50176,0
dataset,/1iou,"(140, 256)",float32,35840,0
dataset,/1iow,"(306, 256)",float32,78336,0
dataset,/1iox,"(50, 256)",float32,12800,0
dataset,/1ip9,"(85, 256)",float32,21760,0
dataset,/1ipa,"(263, 256)",float32,67328,0
dataset,/1iq0,"(592, 256)",float32,151552,0
dataset,/1iq3,"(110, 256)",float32,28160,0
dataset,/1iq4,"(179, 256)",float32,45824,0
dataset,/1iq8,"(577, 256)",float32,147712,0
dataset,/1iq9,"(61, 256)",float32,15616,0
dataset,/1iqc,"(308, 256)",float32,78848,0
dataset,/1iqd_chain_id_A,"(211, 256)",float32,54016,0
dataset,/1iqd_chain_id_B,"(205, 256)",float32,52480,0
dataset,/1iqd_chain_id_C,"(156, 256)",float32,39936,0
dataset,/1iqo,"(88, 256)",float32,22528,0
dataset,/1iqp,"(326, 256)",float32,83456,0
dataset,/1iqq,"(200, 256)",float32,51200,0
dataset,/1iqv,"(170, 256)",float32,43520,0
dataset,/1iqw_chain_id_A,"(215, 256)",float32,55040,0
dataset,/1iqw_chain_id_B,"(221, 256)",float32,56576,0
dataset,/1iqz,"(81, 256)",float32,20736,0
dataset,/1ir1_chain_id_A,"(464, 256)",float32,118784,0
dataset,/1ir1_chain_id_B,"(122, 256)",float32,31232,0
dataset,/1ir6,"(385, 256)",float32,98560,0
dataset,/1ira_chain_id_A,"(145, 256)",float32,37120,0
dataset,/1ira_chain_id_B,"(311, 256)",float32,79616,0
dataset,/1irh,"(61, 256)",float32,15616,0
dataset,/1irm,"(196, 256)",float32,50176,0
dataset,/1iro,"(53, 256)",float32,13568,0
dataset,/1irq,"(49, 256)",float32,12544,0
dataset,/1iru_chain_id_A,"(244, 256)",float32,62464,0
dataset,/1iru_chain_id_B,"(233, 256)",float32,59648,0
dataset,/1iru_chain_id_C,"(250, 256)",float32,64000,0
dataset,/1iru_chain_id_D,"(243, 256)",float32,62208,0
dataset,/1iru_chain_id_E,"(234, 256)",float32,59904,0
dataset,/1iru_chain_id_F,"(238, 256)",float32,60928,0
dataset,/1iru_chain_id_G,"(245, 256)",float32,62720,0
dataset,/1iru_chain_id_H,"(202, 256)",float32,51712,0
dataset,/1iru_chain_id_I,"(220, 256)",float32,56320,0
dataset,/1iru_chain_id_J,"(204, 256)",float32,52224,0
dataset,/1iru_chain_id_K,"(199, 256)",float32,50944,0
dataset,/1iru_chain_id_L,"(201, 256)",float32,51456,0
dataset,/1iru_chain_id_M,"(213, 256)",float32,54528,0
dataset,/1iru_chain_id_N,"(217, 256)",float32,55552,0
dataset,/1irx,"(513, 256)",float32,131328,0
dataset,/1iry,"(156, 256)",float32,39936,0
dataset,/1irz,"(64, 256)",float32,16384,0
dataset,/1is1,"(185, 256)",float32,47360,0
dataset,/1is3,"(134, 256)",float32,34304,0
dataset,/1isi,"(250, 256)",float32,64000,0
dataset,/1isn,"(323, 256)",float32,82688,0
dataset,/1isp,"(179, 256)",float32,45824,0
dataset,/1isu,"(62, 256)",float32,15872,0
dataset,/1it2,"(146, 256)",float32,37376,0
dataset,/1it9_chain_id_A,"(214, 256)",float32,54784,0
dataset,/1it9_chain_id_B,"(219, 256)",float32,56064,0
dataset,/1ith,"(141, 256)",float32,36096,0
dataset,/1itk,"(714, 256)",float32,182784,0
dataset,/1itp,"(77, 256)",float32,19712,0
dataset,/1itu,"(369, 256)",float32,94464,0
dataset,/1itv,"(195, 256)",float32,49920,0
dataset,/1itw,"(740, 256)",float32,189440,0
dataset,/1itx,"(419, 256)",float32,107264,0
dataset,/1ity,"(67, 256)",float32,17152,0
dataset,/1itz,"(666, 256)",float32,170496,0
dataset,/1iu4,"(331, 256)",float32,84736,0
dataset,/1iu5,"(51, 256)",float32,13056,0
dataset,/1iu8,"(206, 256)",float32,52736,0
dataset,/1iua,"(83, 256)",float32,21248,0
dataset,/1iue,"(98, 256)",float32,25088,0
dataset,/1iuf,"(144, 256)",float32,36864,0
dataset,/1iug,"(348, 256)",float32,89088,0
dataset,/1iuh,"(183, 256)",float32,46848,0
dataset,/1iuj,"(103, 256)",float32,26368,0
dataset,/1iuk,"(136, 256)",float32,34816,0
dataset,/1iuq,"(358, 256)",float32,91648,0
dataset,/1iur,"(88, 256)",float32,22528,0
dataset,/1iuy,"(92, 256)",float32,23552,0
dataset,/1iuz,"(100, 256)",float32,25600,0
dataset,/1iv0,"(98, 256)",float32,25088,0
dataset,/1iv3,"(150, 256)",float32,38400,0
dataset,/1iv8,"(720, 256)",float32,184320,0
dataset,/1iva,"(48, 256)",float32,12288,0
dataset,/1ivg,"(388, 256)",float32,99328,0
dataset,/1ivh,"(387, 256)",float32,99072,0
dataset,/1ivl,"(107, 256)",float32,27392,0
dataset,/1ivm,"(130, 256)",float32,33280,0
dataset,/1ivs,"(862, 256)",float32,220672,0
dataset,/1ivt,"(122, 256)",float32,31232,0
dataset,/1ivy,"(452, 256)",float32,115712,0
dataset,/1ivz,"(132, 256)",float32,33792,0
dataset,/1iw4,"(55, 256)",float32,14080,0
dataset,/1iwd,"(215, 256)",float32,55040,0
dataset,/1iwe,"(431, 256)",float32,110336,0
dataset,/1iwg,"(1016, 256)",float32,260096,0
dataset,/1iwl,"(182, 256)",float32,46592,0
dataset,/1iwm,"(177, 256)",float32,45312,0
dataset,/1iwp_chain_id_A,"(555, 256)",float32,142080,0
dataset,/1iwp_chain_id_B,"(184, 256)",float32,47104,0
dataset,/1iwp_chain_id_C,"(138, 256)",float32,35328,0
dataset,/1ix1,"(169, 256)",float32,43264,0
dataset,/1ix2,"(103, 256)",float32,26368,0
dataset,/1ix5,"(151, 256)",float32,38656,0
dataset,/1ix9,"(205, 256)",float32,52480,0
dataset,/1ixc,"(293, 256)",float32,75008,0
dataset,/1ixd,"(104, 256)",float32,26624,0
dataset,/1ixh,"(321, 256)",float32,82176,0
dataset,/1ixk,"(307, 256)",float32,78592,0
dataset,/1ixl,"(129, 256)",float32,33024,0
dataset,/1ixm,"(177, 256)",float32,45312,0
dataset,/1ixr_chain_id_B,"(191, 256)",float32,48896,0
dataset,/1ixr_chain_id_C,"(308, 256)",float32,78848,0
dataset,/1ixs_chain_id_A,"(50, 256)",float32,12800,0
dataset,/1ixs_chain_id_B,"(315, 256)",float32,80640,0
dataset,/1ixt,"(27, 256)",float32,6912,0
dataset,/1ixv,"(229, 256)",float32,58624,0
dataset,/1ixx_chain_id_A,"(129, 256)",float32,33024,0
dataset,/1ixx_chain_id_B,"(123, 256)",float32,31488,0
dataset,/1ixz,"(240, 256)",float32,61440,0
dataset,/1iy8,"(258, 256)",float32,66048,0
dataset,/1iy9,"(274, 256)",float32,70144,0
dataset,/1iyb,"(208, 256)",float32,53248,0
dataset,/1iyc,"(36, 256)",float32,9216,0
dataset,/1iye,"(304, 256)",float32,77824,0
dataset,/1iyf,"(76, 256)",float32,19456,0
dataset,/1iyg,"(133, 256)",float32,34048,0
dataset,/1iyj,"(593, 256)",float32,151808,0
dataset,/1iyk,"(392, 256)",float32,100352,0
dataset,/1iym,"(55, 256)",float32,14080,0
dataset,/1iyn,"(275, 256)",float32,70400,0
dataset,/1iyr,"(83, 256)",float32,21248,0
dataset,/1iys,"(264, 256)",float32,67584,0
dataset,/1iyu,"(79, 256)",float32,20224,0
dataset,/1iyx,"(431, 256)",float32,110336,0
dataset,/1iz0,"(297, 256)",float32,76032,0
dataset,/1iz5,"(245, 256)",float32,62720,0
dataset,/1iz6,"(136, 256)",float32,34816,0
dataset,/1izc,"(299, 256)",float32,76544,0
dataset,/1ize,"(323, 256)",float32,82688,0
dataset,/1izm,"(170, 256)",float32,43520,0
dataset,/1izn_chain_id_A,"(275, 256)",float32,70400,0
dataset,/1izn_chain_id_B,"(270, 256)",float32,69120,0
dataset,/1izo,"(411, 256)",float32,105216,0
dataset,/1j02,"(212, 256)",float32,54272,0
dataset,/1j03,"(102, 256)",float32,26112,0
dataset,/1j05_chain_id_A,"(111, 256)",float32,28416,0
dataset,/1j05_chain_id_B,"(121, 256)",float32,30976,0
dataset,/1j08,"(225, 256)",float32,57600,0
dataset,/1j09,"(468, 256)",float32,119808,0
dataset,/1j0a,"(325, 256)",float32,83200,0
dataset,/1j0g,"(92, 256)",float32,23552,0
dataset,/1j0h,"(588, 256)",float32,150528,0
dataset,/1j0p,"(108, 256)",float32,27648,0
dataset,/1j0s,"(157, 256)",float32,40192,0
dataset,/1j0t,"(78, 256)",float32,19968,0
dataset,/1j0w,"(103, 256)",float32,26368,0
dataset,/1j0x,"(332, 256)",float32,84992,0
dataset,/1j19,"(316, 256)",float32,80896,0
dataset,/1j1i,"(264, 256)",float32,67584,0
dataset,/1j1j,"(217, 256)",float32,55552,0
dataset,/1j1l,"(288, 256)",float32,73728,0
dataset,/1j1n,"(492, 256)",float32,125952,0
dataset,/1j1p_chain_id_A,"(107, 256)",float32,27392,0
dataset,/1j1p_chain_id_B,"(114, 256)",float32,29184,0
dataset,/1j1p_chain_id_C,"(129, 256)",float32,33024,0
dataset,/1j1q,"(261, 256)",float32,66816,0
dataset,/1j1t,"(228, 256)",float32,58368,0
dataset,/1j1u,"(301, 256)",float32,77056,0
dataset,/1j1v,"(94, 256)",float32,24064,0
dataset,/1j20,"(395, 256)",float32,101120,0
dataset,/1j23,"(131, 256)",float32,33536,0
dataset,/1j26,"(112, 256)",float32,28672,0
dataset,/1j27,"(98, 256)",float32,25088,0
dataset,/1j2g,"(306, 256)",float32,78336,0
dataset,/1j2j_chain_id_A,"(165, 256)",float32,42240,0
dataset,/1j2j_chain_id_B,"(41, 256)",float32,10496,0
dataset,/1j2l,"(68, 256)",float32,17408,0
dataset,/1j2n,"(99, 256)",float32,25344,0
dataset,/1j2o,"(114, 256)",float32,29184,0
dataset,/1j2q_chain_id_A,"(238, 256)",float32,60928,0
dataset,/1j2q_chain_id_H,"(203, 256)",float32,51968,0
dataset,/1j2r,"(188, 256)",float32,48128,0
dataset,/1j2z,"(259, 256)",float32,66304,0
dataset,/1j30,"(141, 256)",float32,36096,0
dataset,/1j32,"(388, 256)",float32,99328,0
dataset,/1j33,"(333, 256)",float32,85248,0
dataset,/1j34_chain_id_A,"(129, 256)",float32,33024,0
dataset,/1j34_chain_id_B,"(123, 256)",float32,31488,0
dataset,/1j36,"(598, 256)",float32,153088,0
dataset,/1j3a,"(129, 256)",float32,33024,0
dataset,/1j3b,"(518, 256)",float32,132608,0
dataset,/1j3e,"(115, 256)",float32,29440,0
dataset,/1j3g,"(187, 256)",float32,47872,0
dataset,/1j3k_chain_id_A,"(225, 256)",float32,57600,0
dataset,/1j3k_chain_id_C,"(326, 256)",float32,83456,0
dataset,/1j3l,"(164, 256)",float32,41984,0
dataset,/1j3m,"(127, 256)",float32,32512,0
dataset,/1j3n,"(408, 256)",float32,104448,0
dataset,/1j3p,"(187, 256)",float32,47872,0
dataset,/1j3s,"(104, 256)",float32,26624,0
dataset,/1j3t,"(74, 256)",float32,18944,0
dataset,/1j3u,"(462, 256)",float32,118272,0
dataset,/1j3w,"(135, 256)",float32,34560,0
dataset,/1j3x,"(77, 256)",float32,19712,0
dataset,/1j46,"(85, 256)",float32,21760,0
dataset,/1j48,"(109, 256)",float32,27904,0
dataset,/1j4a,"(332, 256)",float32,84992,0
dataset,/1j4n,"(249, 256)",float32,63744,0
dataset,/1j4w,"(155, 256)",float32,39680,0
dataset,/1j55,"(89, 256)",float32,22784,0
dataset,/1j58,"(372, 256)",float32,95232,0
dataset,/1j5j,"(36, 256)",float32,9216,0
dataset,/1j5l,"(30, 256)",float32,7680,0
dataset,/1j5m,"(28, 256)",float32,7168,0
dataset,/1j5p,"(236, 256)",float32,60416,0
dataset,/1j5s,"(451, 256)",float32,115456,0
dataset,/1j5t,"(234, 256)",float32,59904,0
dataset,/1j5u,"(127, 256)",float32,32512,0
dataset,/1j5w,"(279, 256)",float32,71424,0
dataset,/1j5x,"(325, 256)",float32,83200,0
dataset,/1j5y,"(171, 256)",float32,43776,0
dataset,/1j6o,"(260, 256)",float32,66560,0
dataset,/1j6q,"(100, 256)",float32,25600,0
dataset,/1j6r,"(197, 256)",float32,50432,0
dataset,/1j6u,"(435, 256)",float32,111360,0
dataset,/1j6w,"(161, 256)",float32,41216,0
dataset,/1j6x,"(151, 256)",float32,38656,0
dataset,/1j6y,"(120, 256)",float32,30720,0
dataset,/1j71,"(334, 256)",float32,85504,0
dataset,/1j72,"(337, 256)",float32,86272,0
dataset,/1j74,"(139, 256)",float32,35584,0
dataset,/1j75,"(57, 256)",float32,14592,0
dataset,/1j77,"(200, 256)",float32,51200,0
dataset,/1j7d_chain_id_A,"(140, 256)",float32,35840,0
dataset,/1j7d_chain_id_B,"(149, 256)",float32,38144,0
dataset,/1j7g,"(144, 256)",float32,36864,0
dataset,/1j7h,"(130, 256)",float32,33280,0
dataset,/1j7j,"(165, 256)",float32,42240,0
dataset,/1j7l,"(263, 256)",float32,67328,0
dataset,/1j7m,"(60, 256)",float32,15360,0
dataset,/1j7n,"(745, 256)",float32,190720,0
dataset,/1j7q,"(86, 256)",float32,22016,0
dataset,/1j7r,"(77, 256)",float32,19712,0
dataset,/1j7x,"(302, 256)",float32,77312,0
dataset,/1j83,"(180, 256)",float32,46080,0
dataset,/1j8b,"(92, 256)",float32,23552,0
dataset,/1j8c,"(103, 256)",float32,26368,0
dataset,/1j8e,"(44, 256)",float32,11264,0
dataset,/1j8f,"(323, 256)",float32,82688,0
dataset,/1j8h_chain_id_A,"(180, 256)",float32,46080,0
dataset,/1j8h_chain_id_B,"(180, 256)",float32,46080,0
dataset,/1j8h_chain_id_D,"(203, 256)",float32,51968,0
dataset,/1j8h_chain_id_E,"(245, 256)",float32,62720,0
dataset,/1j8i,"(93, 256)",float32,23808,0
